pic,percentage1,hex1,percentage2,hex2,percentage3,hex3,percentage4,hex4,percentage5,hex5,percentage6,hex6,percentage7,hex7,percentage8,hex8
5007,0.51,#2e56a2,0.25,#182e68,0.13,#0e1621,0.06,#263690,0.02,#224280,0.01,#4e70ae,0.01,#4e80bc,0.01,#9d91b2
5008,0.51,#2e55a1,0.24,#182e68,0.13,#0f1622,0.05,#273490,0.03,#21417f,0.01,#4d7eba,0.01,#4b6cae,0.01,#9b8fb0
5009,0.52,#2e55a1,0.24,#182d67,0.13,#0f1521,0.05,#273490,0.03,#22417f,0.01,#4d7ebb,0.01,#4d6dad,0.01,#9b8eb0
5010,0.34,#3766a8,0.24,#18346d,0.18,#0c1727,0.09,#28429b,0.09,#6184b9,0.03,#6caac7,0.01,#419ec2,0.01,#2b5483
5011,0.35,#3866a9,0.26,#18336c,0.17,#0c1726,0.09,#6285b9,0.07,#274198,0.03,#6eaac7,0.01,#429fc2,0.01,#2c5483
5012,0.34,#3765a9,0.24,#18326a,0.2,#0c1727,0.1,#6184b9,0.08,#28419b,0.03,#6caac7,0.01,#419ec2,0.01,#2b5483
5013,0.54,#22509a,0.26,#173173,0.11,#0e1217,0.05,#1d398d,0.03,#1f4380,0.01,#4e6eaf,0.0,#9b98b7,0.0,#5b83ba
5014,0.46,#23539d,0.32,#183579,0.1,#0e1217,0.08,#1e3f90,0.02,#224885,0.01,#4f71b1,0.0,#96aac3,0.0,#6497c1
5015,0.36,#255ea6,0.24,#142d6c,0.15,#091629,0.11,#6067a2,0.05,#254a81,0.04,#9b95bd,0.03,#4c8abe,0.03,#7e75ab
5016,0.36,#1e54a0,0.22,#2768ae,0.17,#143d85,0.15,#194894,0.05,#103171,0.02,#164590,0.02,#245ca7,0.02,#2260a9
5017,0.31,#11276f,0.28,#215ea8,0.15,#4a8fc2,0.15,#0a112d,0.04,#2e82bc,0.03,#72a5c9,0.02,#1a3b95,0.01,#1a4689
5018,0.32,#215ea7,0.22,#112a6e,0.22,#448dc1,0.13,#0c142b,0.04,#6aa3c8,0.04,#2c7fbb,0.02,#173b92,0.01,#184487
5019,0.61,#0b1439,0.21,#142265,0.08,#1d439b,0.04,#2858a7,0.02,#6893c4,0.02,#4c7ebb,0.01,#8ba8cb,0.0,#344e84
5020,0.64,#162a73,0.19,#070f23,0.08,#204297,0.03,#2752a1,0.03,#6491c3,0.02,#487bb9,0.01,#86a6ca,0.0,#2d4d8e
5021,0.38,#2d5fac,0.32,#142b76,0.18,#070f25,0.06,#1f4397,0.03,#6d97c6,0.02,#4e81bd,0.01,#93adcb,0.0,#2e5386
5022,0.47,#2e62ab,0.21,#16377e,0.12,#5d8ec3,0.09,#4e85bf,0.07,#1e4798,0.03,#0a1c42,0.0,#a4b1cd,0.0,#264e90
5023,0.41,#2359a3,0.19,#122b6b,0.13,#4b8dc0,0.1,#0b1425,0.1,#307bb8,0.04,#1a4282,0.03,#1d3494,0.0,#8292b9
5024,0.46,#235ba3,0.19,#132c6a,0.11,#488bbe,0.1,#0e182a,0.06,#317bb7,0.06,#184283,0.02,#1c3492,0.01,#848fb5
5025,0.6,#1f4395,0.17,#3669b2,0.16,#122770,0.03,#5d8ac1,0.02,#7b9fc8,0.02,#295aa8,0.01,#a0b4cc,0.0,#2557ab
5026,0.43,#3465af,0.36,#234698,0.13,#2a56a6,0.04,#628cc1,0.02,#7b9fc8,0.02,#152563,0.01,#a3b7cd,0.0,#285ba3
5027,0.37,#1d58a0,0.2,#0e2a69,0.16,#2978b5,0.12,#438abd,0.1,#08152e,0.04,#143e82,0.01,#14358e,0.01,#7393bc
5028,0.39,#2059a3,0.22,#112c69,0.12,#091327,0.1,#4d92c2,0.09,#2f7fba,0.03,#1b3593,0.03,#174282,0.0,#8791b4
5029,0.43,#2364a8,0.21,#122d6f,0.12,#4d93c2,0.08,#0a1428,0.07,#3284bb,0.04,#194787,0.03,#1d3696,0.01,#84a5c5
5030,0.82,#244ba1,0.09,#255bab,0.07,#2d66b1,0.01,#5586bf,0.01,#7097c5,0.0,#153082,0.0,#90aac9,,
5031,0.27,#427ebc,0.25,#5e8fc3,0.21,#2355a5,0.13,#163883,0.11,#2f6bb3,0.02,#0c2256,0.01,#1b4498,0.0,#1c4695
5032,0.39,#1a53a3,0.23,#0f256f,0.11,#2579b8,0.11,#3d8abf,0.08,#07102a,0.05,#163193,0.01,#153e84,0.01,#6096c2
5033,0.4,#1b5ba6,0.2,#3787bd,0.15,#0f2c71,0.13,#2679b8,0.07,#07122d,0.04,#609cc6,0.01,#133b8d,0.0,#153f88
5034,0.42,#1a3578,0.31,#3564a7,0.18,#0c1936,0.05,#2b489c,0.02,#2c5691,0.02,#5c84b8,0.01,#c5cace,0.0,#8ea5c4
5035,0.36,#3665a9,0.32,#1b3974,0.16,#0f1b2f,0.09,#264c99,0.03,#6782b3,0.01,#c9c8cb,0.01,#6b5f79,0.01,#5a4e62
5036,0.42,#3665a8,0.28,#1a3872,0.15,#101b2e,0.07,#254b98,0.04,#6885b4,0.02,#c1c1c9,0.01,#6a5e75,0.01,#8aa6c5
5037,0.42,#3664a8,0.29,#1b3873,0.15,#101b2d,0.06,#254a99,0.04,#6985b4,0.02,#c1c0c9,0.01,#6b5f77,0.01,#33568a
5038,0.64,#3071b6,0.11,#5f8cc2,0.09,#163397,0.08,#172e78,0.05,#82a0c8,0.02,#b6bace,0.01,#0c1a30,0.0,#30518b
5039,0.64,#3172b7,0.11,#638ec3,0.1,#173598,0.08,#172e78,0.04,#88a3c9,0.02,#b8bcce,0.01,#0c1a30,0.0,#34528a
5040,0.63,#3071b6,0.11,#608dc2,0.1,#173397,0.08,#172e77,0.05,#85a1c9,0.02,#b6bace,0.01,#0b192e,0.0,#35538b
5041,0.63,#3072b7,0.1,#5f8dc2,0.09,#173397,0.08,#172f78,0.06,#88a2c9,0.02,#b6bbce,0.01,#0c1a30,0.0,#33528a
5042,0.49,#316fb2,0.28,#1a3a7a,0.12,#24499f,0.07,#0e1c2c,0.02,#6491be,0.01,#2b5a8d,0.01,#6d667f,0.0,#8cb0c6
5043,0.49,#316fb2,0.28,#1a3b7a,0.12,#24499f,0.07,#0e1c2d,0.02,#6391be,0.01,#2b5a8d,0.01,#6f667f,0.0,#8cafc5
5044,0.49,#316fb2,0.28,#1a3b7a,0.12,#24499f,0.07,#0e1c2d,0.02,#6391be,0.01,#2b5a8d,0.01,#6e667f,0.0,#8db0c6
5045,0.49,#316fb2,0.3,#1b3b7c,0.1,#254aa1,0.07,#0e1c2e,0.02,#6492bf,0.01,#2b5a8e,0.01,#706882,0.0,#c3d4d2
5046,0.29,#0c2a6e,0.25,#071122,0.23,#1d63ad,0.13,#5292c6,0.04,#3285c2,0.03,#1f4d80,0.02,#88abcd,0.01,#4378ac
5047,0.29,#0c2a6f,0.26,#061122,0.21,#1e64ad,0.13,#5192c6,0.04,#1d4b85,0.04,#3285c2,0.02,#87aacd,0.01,#4279ae
5048,0.29,#0e2870,0.29,#1e61ad,0.22,#4e8ec4,0.08,#09142f,0.04,#3182c0,0.04,#75a0ca,0.03,#123c92,0.01,#3e76b5
5049,0.3,#0e2871,0.27,#1d5fac,0.22,#4c8dc4,0.08,#091430,0.06,#2f80bf,0.04,#739fca,0.02,#123c93,0.0,#3d73b3
5050,0.36,#0b256f,0.32,#1a5dab,0.1,#5492c6,0.08,#07122e,0.06,#0f3a93,0.05,#2e83c0,0.02,#7ea5cb,0.01,#4272ae
5051,0.36,#0b2571,0.32,#1a5eac,0.1,#5492c6,0.08,#07122e,0.06,#0f3b93,0.05,#2e84c0,0.02,#7fa6cb,0.01,#4174b0
5052,0.24,#175aa6,0.23,#4891c4,0.22,#0b296a,0.13,#267fbd,0.11,#06142a,0.05,#6da0ca,0.03,#144285,0.0,#376ca6
5053,0.26,#175da7,0.23,#4690c4,0.19,#0b296a,0.12,#061428,0.11,#257fbd,0.07,#6a9fc9,0.02,#154484,0.01,#3570aa
5054,0.24,#468ec4,0.22,#195aa6,0.21,#0b2b6c,0.13,#061429,0.12,#6da1cb,0.04,#164584,0.03,#287fbe,0.02,#366fac
5055,0.24,#1f66ac,0.22,#0c306f,0.21,#061321,0.21,#5997c7,0.05,#3589c1,0.04,#83a9cd,0.02,#194988,0.01,#457cb4
5056,0.27,#5897c7,0.24,#1f68ae,0.21,#06131f,0.18,#0d2f6e,0.04,#338ac1,0.02,#1c4b86,0.02,#7ea8cd,0.02,#447bb2
5057,0.26,#051123,0.22,#082769,0.21,#1360aa,0.19,#2083be,0.09,#3d92c5,0.02,#67a5ca,0.01,#0e438a,0.0,#0b3c92
5058,0.34,#105ba5,0.23,#082c6c,0.19,#1c83bd,0.11,#3896c4,0.09,#05152b,0.02,#0b4189,0.02,#58a3c8,0.0,#0a3b90
5059,0.41,#050f18,0.2,#072b69,0.19,#1265ab,0.1,#1f88c0,0.05,#3d97c5,0.04,#104a81,0.01,#6eadcd,0.0,#093d93
5060,0.3,#0a2163,0.22,#3581c0,0.19,#1a5aa9,0.15,#06132f,0.07,#6399c8,0.05,#2473b9,0.01,#0f358e,0.0,#143e82
5061,0.45,#060f21,0.31,#092265,0.11,#185da8,0.07,#3f8cc3,0.03,#65a0cb,0.02,#257fbe,0.01,#174585,0.01,#326eab
5062,0.39,#2466b0,0.3,#0e286e,0.21,#09132b,0.08,#143f95,0.01,#5b94c5,0.0,#5179b4,0.0,#3293c3,0.0,#1c4b87
5063,0.39,#2366b0,0.3,#0e296e,0.21,#09132b,0.08,#143f95,0.01,#5994c5,0.0,#4e7bb5,0.0,#2f93c3,0.0,#1c4b87
5064,0.39,#2366b0,0.3,#0e296f,0.21,#09132c,0.08,#154096,0.01,#5a95c5,0.0,#4e7db7,0.0,#2c97c3,0.0,#1c4c87
5065,0.4,#2466b0,0.31,#0e296e,0.2,#09132b,0.07,#144095,0.01,#5a94c5,0.0,#507bb6,0.0,#1c4b87,0.0,#2e94c3
5066,0.35,#0d1426,0.29,#132e73,0.24,#2868af,0.05,#184899,0.03,#5589c1,0.03,#6a9fc8,0.01,#9fb9ce,0.0,#24518e
5067,0.35,#0d1426,0.29,#122e72,0.24,#2868af,0.05,#184898,0.03,#5489c0,0.03,#6a9ec8,0.01,#9eb9cd,0.0,#23528d
5068,0.35,#0d1425,0.29,#122e71,0.24,#2868af,0.05,#184797,0.03,#548ac0,0.03,#699ec8,0.01,#9eb9ce,0.0,#23518d
5069,0.36,#0d1425,0.29,#122e71,0.23,#2869af,0.05,#184898,0.03,#548ac0,0.03,#699ec8,0.01,#9fbace,0.0,#27528c
5070,0.32,#0d1324,0.31,#122b6c,0.23,#2868af,0.06,#174595,0.03,#5489c0,0.03,#689dc7,0.01,#a1bace,0.0,#3896c3
5071,0.33,#122d70,0.32,#0d1428,0.23,#296ab0,0.05,#184999,0.04,#558ac1,0.03,#6a9fc8,0.01,#a0bbce,0.0,#26528d
5072,0.33,#122d6f,0.29,#0d152b,0.24,#296ab0,0.06,#184898,0.04,#558bc1,0.03,#6a9fc8,0.01,#a1bbce,0.0,#3997c2
5073,0.34,#112d6f,0.26,#2869af,0.26,#0d162e,0.06,#174797,0.04,#528ac1,0.04,#689cc7,0.01,#a0bacd,0.0,#24528d
5074,0.36,#122e70,0.27,#2969b0,0.23,#0d1630,0.06,#184898,0.05,#689bc7,0.02,#538ac1,0.01,#a2bcce,0.0,#3c96c3
5075,0.39,#122f73,0.25,#296ab0,0.23,#0d1732,0.05,#184999,0.05,#6c9dc8,0.03,#548cc1,0.01,#a3bcce,0.0,#23538f
5076,0.4,#122f71,0.25,#2969af,0.2,#0d1732,0.07,#184897,0.05,#6c9dc8,0.03,#538bc1,0.01,#a2bccd,0.0,#23528c
5077,0.4,#122e72,0.25,#2969af,0.2,#0d1732,0.06,#184897,0.05,#6b9dc7,0.03,#5289c0,0.01,#a2bbce,0.0,#24538e
5078,0.39,#122e71,0.25,#296aaf,0.19,#0e1733,0.08,#184897,0.05,#6c9ec8,0.03,#548bc1,0.01,#a3bccd,0.0,#379ac4
5079,0.4,#122f73,0.25,#2a6aaf,0.2,#0e1734,0.07,#184998,0.05,#6b9dc8,0.03,#538ac1,0.01,#a3bccd,0.0,#23538f
5080,0.4,#122e72,0.26,#2a68af,0.19,#0e1733,0.07,#194897,0.05,#6a9cc7,0.03,#5289c0,0.01,#a2bbcd,0.0,#3a97c3
5081,0.45,#2166ae,0.32,#0e2d6e,0.12,#08152d,0.06,#124196,0.02,#5a95c5,0.01,#1c4d87,0.01,#97b2cc,0.01,#507eb7
5082,0.45,#2166ae,0.32,#0e2d6e,0.12,#08152d,0.06,#124195,0.02,#5b95c5,0.01,#1c4d87,0.01,#97b2cc,0.01,#507db5
5083,0.45,#2166ae,0.33,#0e2d6e,0.12,#08152d,0.05,#124196,0.02,#5994c4,0.01,#1b4d88,0.01,#96b2cc,0.01,#378dc3
5084,0.45,#2165ad,0.32,#0e2d6e,0.12,#08152d,0.06,#124095,0.02,#5993c4,0.01,#1b4c87,0.01,#388cc3,0.01,#96b2cc
5085,0.44,#2265ae,0.33,#0e2d6e,0.12,#08152d,0.06,#134196,0.02,#5a94c4,0.01,#1c4d88,0.01,#4e7fb8,0.01,#96b1cc
5086,0.44,#2265ae,0.33,#0e2d6e,0.12,#08152d,0.06,#134196,0.02,#5994c4,0.01,#1b4c89,0.01,#96b1cc,0.01,#4e7db6
5087,0.45,#2164ad,0.32,#0e2c6e,0.12,#08152d,0.05,#123f95,0.02,#5792c4,0.01,#1a4b87,0.01,#378bc2,0.01,#95b0cc
5088,0.45,#2265ae,0.32,#0e2d6e,0.12,#08152d,0.06,#134095,0.02,#5993c4,0.01,#1c4c87,0.01,#388dc3,0.01,#96b2cd
5089,0.45,#2164ad,0.32,#0e2d6e,0.12,#08152d,0.05,#133f95,0.03,#5692c4,0.01,#1b4b87,0.01,#378cc3,0.01,#95b1cd
5090,0.37,#226db0,0.21,#121b29,0.16,#12356d,0.13,#9ab3cc,0.07,#6ea0c7,0.03,#184f86,0.02,#3c8cc0,0.02,#6d76a6
5091,0.36,#246eb0,0.2,#151d2a,0.17,#153970,0.12,#9bb2cb,0.07,#75a4c9,0.02,#5b587b,0.02,#7078a8,0.02,#1a5087
5092,0.44,#256fb0,0.2,#619cc6,0.14,#98b5cd,0.09,#0d306c,0.08,#08172d,0.03,#3f90c2,0.01,#124595,0.01,#4b89bc
5093,0.39,#2671b1,0.26,#629ec6,0.15,#9ab6cd,0.09,#0d306c,0.07,#08172c,0.03,#4091c2,0.01,#4c8abd,0.01,#124696
5094,0.27,#2067b0,0.25,#0a192d,0.17,#0e2858,0.09,#99a2b8,0.07,#6a809f,0.06,#215571,0.05,#61667a,0.03,#8887a2
5095,0.43,#276aa7,0.25,#103b71,0.13,#0e2433,0.09,#185188,0.05,#5792c0,0.02,#99a5c2,0.02,#4d82b3,0.02,#625c73
5096,0.37,#0f376e,0.33,#2463a3,0.18,#0c2031,0.05,#184f89,0.02,#1d4198,0.02,#5a92c1,0.02,#615e75,0.01,#4c82b5
5097,0.37,#10356c,0.34,#2561a3,0.18,#0c1f2e,0.04,#184e87,0.03,#1c4096,0.02,#5891c1,0.02,#5f5c72,0.01,#4e80b4
5098,0.37,#10366e,0.32,#2662a4,0.19,#0c1f30,0.04,#194f89,0.02,#1d4198,0.02,#4e81b6,0.02,#5d93c2,0.01,#625d74
5099,0.37,#10366f,0.32,#2662a4,0.2,#0d1f31,0.05,#194f8a,0.02,#1e4199,0.02,#5c92c1,0.02,#615d74,0.02,#4c81b6
5100,0.36,#10366f,0.33,#2663a4,0.19,#0c1f31,0.05,#194f8a,0.02,#1d4198,0.02,#5d93c2,0.02,#4c81b6,0.02,#615d75
5101,0.35,#10356e,0.34,#2561a3,0.19,#0c1f30,0.04,#184e88,0.02,#1c4097,0.02,#5b92c1,0.02,#615c73,0.01,#4e7fb4
5102,0.34,#10356e,0.32,#2561a3,0.19,#0c1f30,0.06,#184d89,0.03,#548ebf,0.02,#1d4097,0.02,#447cb5,0.01,#5a586f
5103,0.33,#235ea1,0.32,#0f336b,0.19,#0c1f30,0.06,#164b85,0.04,#4d8abe,0.02,#1b3d95,0.02,#3f78b2,0.02,#55556b
5104,0.31,#235ea2,0.29,#0f316a,0.19,#0c1f30,0.12,#154984,0.05,#4b88bc,0.02,#337db7,0.02,#54546a,0.01,#1c3c95
5105,0.32,#225ca0,0.27,#0f2f68,0.19,#0c1f2f,0.11,#144780,0.05,#4b86bb,0.03,#327ab6,0.02,#535267,0.01,#1b3a92
5106,0.32,#225da1,0.28,#0f3069,0.19,#0c1f2f,0.11,#154882,0.05,#4b87bc,0.02,#327cb7,0.02,#535369,0.02,#1b3b93
5107,0.32,#225ca0,0.28,#0f3068,0.18,#0c1f2e,0.1,#154881,0.05,#4c87bc,0.03,#337bb6,0.02,#1b3b93,0.02,#545369
5108,0.31,#225ca0,0.26,#0f2f68,0.19,#0c1f2f,0.12,#144881,0.06,#4b86bb,0.03,#337ab5,0.02,#535267,0.01,#1b3b93
5109,0.32,#235da0,0.28,#0f3068,0.19,#0c1f2f,0.1,#154982,0.05,#4d88bc,0.03,#347cb6,0.02,#1b3b93,0.02,#555469
5110,0.32,#225c9f,0.27,#0f2f67,0.18,#0c1f2e,0.11,#144780,0.05,#4e89bc,0.04,#347bb5,0.02,#1a3a91,0.02,#545368
5111,0.33,#225c9f,0.25,#0e2f66,0.18,#0b1d2c,0.11,#134780,0.07,#4683ba,0.02,#3079b5,0.02,#1a3a91,0.01,#729bc4
5112,0.56,#3172b4,0.18,#193b78,0.09,#6592c1,0.09,#204f9d,0.05,#0c1b2f,0.02,#8caecb,0.01,#c4cccf,0.01,#355e8a
5113,0.57,#3171b3,0.18,#193b78,0.08,#6491c0,0.08,#204e9d,0.05,#0c1b2f,0.02,#8aacca,0.01,#c3cccf,0.01,#335d89
5114,0.56,#3171b3,0.18,#193a77,0.09,#6491c0,0.09,#204e9d,0.05,#0c1b2f,0.02,#8badcb,0.01,#c3cbcf,0.01,#335d89
5115,0.56,#3070b3,0.18,#193a78,0.09,#6491c0,0.08,#204e9d,0.05,#0c1a2f,0.01,#8badcb,0.01,#c2cbcf,0.01,#345d89
5116,0.57,#3070b3,0.18,#1a3a78,0.09,#6490c0,0.08,#204e9d,0.06,#0c1b30,0.02,#8aaccb,0.01,#c2cbcf,0.01,#325c89
5117,0.57,#3070b3,0.19,#1a3b7a,0.08,#6491c1,0.07,#204e9e,0.06,#0d1b30,0.02,#8bacca,0.01,#c3cbcf,0.01,#315c8b
5118,0.57,#3070b3,0.18,#1a3b7a,0.09,#6491c1,0.06,#204e9d,0.06,#0c1b31,0.02,#8aaccb,0.01,#c2cbcf,0.01,#315c8c
5119,0.53,#266fb0,0.27,#0e3574,0.06,#071730,0.04,#76a5ca,0.04,#124997,0.03,#6093c0,0.02,#215689,0.01,#d8d3ce
5120,0.54,#2570b1,0.25,#0d3473,0.06,#114a97,0.05,#07172f,0.04,#6197c3,0.03,#7aa8ca,0.01,#225788,0.01,#dad5cf
5121,0.54,#2571b1,0.25,#0d3573,0.06,#114a97,0.05,#07172f,0.04,#6298c3,0.03,#7ca9cb,0.01,#235788,0.01,#dad5cf
5122,0.55,#2570b1,0.25,#0d3473,0.06,#114a96,0.05,#06162f,0.04,#6196c2,0.04,#79a8ca,0.01,#225687,0.01,#dbd5cf
5123,0.55,#2571b1,0.25,#0d3574,0.05,#114b97,0.05,#06162f,0.04,#6297c3,0.04,#79a9ca,0.01,#225788,0.01,#dad5cf
5124,0.55,#2570b1,0.25,#0d3574,0.05,#114997,0.05,#06162f,0.04,#78a8ca,0.04,#6196c2,0.01,#215688,0.01,#dad5cf
5125,0.55,#2570b1,0.25,#0d3573,0.05,#114a97,0.05,#07162f,0.04,#6196c2,0.04,#79a8ca,0.01,#225688,0.01,#dad5cf
5126,0.55,#2470b1,0.24,#0d3472,0.06,#114996,0.05,#06162f,0.04,#78a7ca,0.03,#6196c2,0.01,#225686,0.01,#d9d5cf
5127,0.54,#2571b1,0.25,#0d3573,0.06,#114b97,0.05,#06162f,0.04,#6197c2,0.03,#7aa9ca,0.01,#215788,0.01,#d8d4cf
5128,0.48,#2a5fa7,0.21,#173379,0.09,#1c212d,0.08,#1e4496,0.05,#6f5b6e,0.04,#6296c2,0.04,#4a80ba,0.02,#8f6c82
5129,0.5,#295fa7,0.2,#163378,0.09,#1c212d,0.08,#1d4395,0.05,#6f5b6e,0.04,#6097c2,0.03,#4a81ba,0.02,#8f6d81
5130,0.5,#285fa6,0.21,#163479,0.09,#1b212d,0.06,#1c4395,0.05,#6d5a6c,0.04,#5e96c1,0.03,#4881b9,0.02,#8e6d81
5131,0.49,#2a5fa7,0.21,#173379,0.09,#1c212d,0.08,#1d4496,0.05,#6f5a6c,0.04,#6196c2,0.03,#4b81ba,0.02,#8f6c81
5132,0.5,#2a5fa7,0.2,#173378,0.09,#1c212c,0.08,#1d4495,0.05,#705b6e,0.04,#6196c2,0.03,#4b81ba,0.02,#8f6d81
5133,0.51,#295ea6,0.19,#163175,0.08,#1b2029,0.08,#1c4194,0.04,#6c586a,0.04,#5d94c1,0.03,#487fb9,0.02,#8c6a7f
5134,0.51,#295ea6,0.19,#163277,0.09,#1a2029,0.07,#1c4294,0.04,#5c94c1,0.04,#6b5869,0.03,#477fb9,0.02,#8a6a7e
5135,0.51,#285ea6,0.19,#163277,0.09,#1a2029,0.07,#1c4194,0.04,#6a5869,0.04,#5c94c0,0.03,#4780b9,0.02,#8a6b7f
5136,0.52,#285fa7,0.19,#163276,0.09,#1a2029,0.07,#1b4294,0.04,#5c94c1,0.04,#6a586a,0.03,#4780b9,0.02,#8a6a7f
5137,0.51,#295ea6,0.19,#163175,0.09,#1a1f28,0.08,#1c4194,0.04,#6a576a,0.04,#5d94c1,0.03,#487fb9,0.02,#8a697f
5138,0.52,#295da6,0.18,#163074,0.09,#1a1f28,0.08,#1c4093,0.04,#5c93c1,0.04,#6a5769,0.03,#477eb9,0.02,#8a6a7f
5139,0.5,#295da7,0.19,#163075,0.09,#1d4194,0.09,#1a1f28,0.04,#6b576a,0.04,#5e93c1,0.04,#487db9,0.02,#8a697f
5140,0.33,#2d57a3,0.16,#1b3073,0.12,#638ec0,0.1,#4b73b5,0.09,#0f171f,0.08,#223e91,0.08,#909fc0,0.04,#635c73
5141,0.33,#2d57a3,0.16,#1b3073,0.12,#648fc0,0.09,#0f171f,0.09,#4c73b5,0.09,#223e91,0.07,#909fc0,0.05,#645c74
5142,0.34,#2c58a3,0.16,#1a3073,0.12,#638fc0,0.09,#0f171e,0.09,#4b73b4,0.08,#213f91,0.07,#909fbf,0.05,#635c72
5143,0.33,#2c57a3,0.16,#1a3074,0.12,#628ec0,0.1,#0f161e,0.09,#4b73b4,0.08,#213f91,0.08,#8e9fc0,0.04,#615b73
5144,0.34,#2c58a3,0.16,#1a3073,0.13,#628fc0,0.1,#0f161d,0.08,#4b73b5,0.08,#213f91,0.07,#8fa0c0,0.05,#635c75
5145,0.53,#2c62a9,0.16,#173376,0.09,#1c212b,0.08,#1d4495,0.05,#6599c3,0.05,#735d6f,0.03,#4e83bc,0.01,#927083
5146,0.53,#2b62a9,0.17,#163376,0.09,#1c212b,0.08,#1d4495,0.05,#6499c3,0.04,#715c6e,0.04,#4e84bb,0.01,#926f83
5147,0.52,#2b61a8,0.16,#163275,0.08,#1c212a,0.08,#1d4494,0.05,#6499c3,0.05,#4d82bb,0.04,#715b6d,0.02,#916e81
5148,0.53,#2c61a9,0.16,#173377,0.09,#1c212c,0.06,#1e4495,0.05,#6598c3,0.04,#715b6f,0.04,#4e82bb,0.02,#926f84
5149,0.52,#2d61a9,0.16,#173276,0.09,#1c212b,0.07,#1e4395,0.05,#6699c3,0.05,#4e81bb,0.05,#735c70,0.01,#936f84
5150,0.53,#2c61a8,0.17,#173376,0.09,#1c212b,0.06,#1d4495,0.05,#6498c3,0.04,#725c6e,0.04,#4d82bb,0.02,#926f83
5151,0.52,#2c62a9,0.16,#173376,0.09,#1c212b,0.08,#1d4495,0.05,#6599c3,0.04,#725c6e,0.04,#4e83bb,0.02,#926f83
5152,0.52,#2c62a9,0.16,#173376,0.09,#1c222b,0.07,#1d4495,0.05,#6599c3,0.04,#4e83bb,0.04,#725c6e,0.02,#926f83
5153,0.52,#2c62a8,0.16,#163375,0.09,#1c212b,0.08,#1d4494,0.05,#6399c2,0.04,#715c6e,0.04,#4d82bb,0.02,#916f82
5154,0.52,#2c62a9,0.16,#173376,0.09,#1c212b,0.08,#1e4495,0.05,#6699c3,0.05,#4e82bb,0.04,#725b6e,0.02,#926e82
5155,0.51,#2c61a8,0.17,#173377,0.09,#1c212b,0.07,#1e4496,0.05,#6598c2,0.05,#4e81bb,0.04,#725b6d,0.02,#926e82
5156,0.33,#2c58a3,0.16,#1b3174,0.12,#638fc0,0.1,#4b73b5,0.09,#0f171e,0.08,#223f91,0.08,#8fa0c1,0.04,#645b73
5157,0.33,#2c57a3,0.16,#1b3074,0.12,#628ec0,0.1,#0f171e,0.09,#4b73b4,0.08,#223f91,0.08,#8e9fc0,0.05,#1da4bf
5158,0.35,#2d57a2,0.15,#1b3073,0.13,#638ec0,0.1,#0f161d,0.08,#4c72b4,0.07,#909fc0,0.07,#213e90,0.04,#1da3bf
5159,0.33,#2c57a3,0.16,#1a3073,0.12,#638fc0,0.1,#0f161d,0.09,#4b73b4,0.08,#213e90,0.07,#8ea0c1,0.04,#625a72
5160,0.34,#2c58a3,0.15,#1b3073,0.13,#638fc0,0.1,#0f161e,0.08,#4b73b4,0.08,#213e90,0.07,#8fa1c1,0.04,#635a72
5161,0.34,#2c58a3,0.15,#1b3073,0.12,#6490c1,0.1,#0f161e,0.09,#4c74b5,0.08,#213e90,0.07,#90a1c1,0.05,#655b73
5162,0.52,#2c61a9,0.16,#173377,0.09,#1c212b,0.07,#1e4495,0.05,#6599c3,0.05,#4d81bb,0.04,#735c6e,0.02,#936f83
5163,0.53,#2b62a8,0.17,#173476,0.09,#1c212a,0.07,#1d4595,0.05,#6399c2,0.04,#725c6e,0.04,#4d82bb,0.02,#926f83
5164,0.53,#2c61a9,0.16,#173375,0.08,#1c212a,0.07,#1d4495,0.05,#6599c3,0.04,#735c6f,0.04,#4e82bb,0.01,#936f83
5165,0.53,#2d61a9,0.15,#173274,0.08,#1c212a,0.08,#1e4394,0.05,#6698c3,0.05,#4f81bb,0.05,#735c6f,0.01,#936e83
5166,0.34,#2d58a3,0.16,#1b3074,0.12,#648fc0,0.1,#0f161e,0.08,#4c73b4,0.08,#223f91,0.07,#8fa1c2,0.05,#645971
5167,0.34,#2d57a3,0.16,#1b3074,0.12,#648fc0,0.1,#0f161d,0.09,#4d73b5,0.08,#223e91,0.07,#90a1c2,0.05,#655a72
5168,0.33,#2d57a3,0.16,#1b3074,0.12,#638ec0,0.1,#0f161d,0.09,#4b73b5,0.08,#223f91,0.07,#8ea1c3,0.05,#635971
5169,0.34,#2d58a3,0.16,#1b3074,0.13,#658fc1,0.1,#0f161d,0.08,#4d73b5,0.08,#223f91,0.06,#91a2c2,0.05,#665b73
5170,0.32,#2d58a3,0.16,#1b3074,0.12,#648fc0,0.1,#0f161e,0.1,#4c74b5,0.09,#223f91,0.07,#8fa1c2,0.05,#645a73
5171,0.32,#2d57a3,0.15,#1b3073,0.12,#648ec0,0.1,#0f161d,0.1,#4c73b5,0.09,#223e90,0.07,#8fa0c2,0.04,#635972
5172,0.33,#2d57a3,0.16,#1b3074,0.12,#658fc0,0.1,#0f161e,0.1,#4d74b5,0.08,#223e91,0.07,#8fa1c3,0.05,#645a73
